interaction.id,input,output
703530,703446,703440
703530,703452,703446
717311,716178,716597
717311,715320,716178
720184,720013,719950
727136,727043,727094
733523,733474,733460
706505,706364,706363
706505,706412,706364
701363,701303,701319
701363,701319,701318
717606,715921,716064
717606,716064,716063
717110,716623,716621
717110,714508,716623
726236,726167,726065
717629,716770,716769
717629,715022,716770
700929,700837,700870
700929,700870,700876
729546,729291,729427
705647,705633,705634
705647,705575,705633
700187,700048,700128
700187,700128,700134
731278,731193,731175
726909,726723,726704
709344,709313,709298
709344,709310,709313
730617,730537,730541
708540,708406,708402
708540,708377,708406
712142,711893,712090
712142,711956,711893
728589,728480,728496
723784,723699,723680
721277,720980,721166
705392,705325,705354
705392,705234,705325
719493,719474,719420
724515,724362,724373
703049,702800,702929
703049,702929,702926
708549,708517,708413
708549,708432,708517
701269,701059,701089
701269,701089,701088
717131,716833,716484
717131,716232,716484
717131,714937,716833
717131,714937,716232
720231,719900,719892
704668,704415,704413
704668,704416,704413
704668,704483,704415
704668,704483,704416
701581,701405,701501
701581,701405,701476
701581,701501,701464
701581,701501,701483
701581,701476,701464
701581,701476,701483
726949,726841,726736
710845,710708,710769
710845,710750,710708
729148,728980,728981
717201,716303,716304
717201,715022,716303
720566,720390,720457
706756,706707,706665
706756,706706,706665
706756,706698,706707
706756,706698,706706
718719,718631,718606
721270,720984,720962
706110,706040,706041
706110,706034,706041
706110,706022,706040
706110,706022,706034
739523,739451,739450
703417,703263,703304
703417,703304,703303
728026,727977,727978
706805,706702,706665
700910,700879,700878
700910,700786,700879
718728,718645,718650
720524,720487,720362
706306,706254,706272
706306,706135,706254
712149,712061,712059
712149,711946,712061
727550,727486,727532
702264,702072,702236
702264,702156,702072
727103,727053,727094
723748,723631,723559
703067,702914,702912
703067,702849,702914
733216,733080,733096
727152,727008,727066
721258,721010,720971
729152,729011,729005
706850,706707,706665
706850,706706,706665
706850,706698,706707
706850,706698,706706
703100,702896,702895
703100,702879,702896
738022,737677,737681
722929,722769,722763
718590,718368,718466
705415,705340,705335
705415,705265,705340
740546,740490,740500
717214,716319,716320
717214,715026,716319
708861,708787,708822
708861,708822,708827
704689,704443,704444
704689,704553,704443
732516,732289,732281
721623,721534,721558
738418,738333,738347
738060,737954,737672
727571,727522,727531
726595,726399,726579
720208,719930,719935
738135,737838,737843
731250,731137,731191
701535,701465,701463
701535,701383,701465
740082,740029,740030
737998,737989,737615
717655,716026,716404
717655,714480,716026
717655,714480,716929
717655,716929,716404
726581,726402,726395
727378,727296,727296
726209,726042,726066
725262,725155,725168
717458,716142,716139
717458,715670,716142
709174,708902,708918
709174,708939,708902
726202,726174,726007
708982,708902,708924
708982,708979,708902
708371,708346,708290
708371,708290,708295
708367,708314,708307
708367,708307,708294
722470,722082,722103
707187,706951,707123
707187,707123,707149
702983,702648,702881
702983,702881,702882
701042,700987,700990
701042,700983,700987
718758,718635,718632
722484,722063,721999
718877,718795,718789
727603,727448,727521
707362,707316,707315
707362,707324,707316
721252,721017,720975
712349,712239,712240
712349,712264,712239
730674,730658,730630
717469,715717,716154
717469,716154,716155
712342,712222,712197
712342,712252,712222
717456,715591,716139
717456,716139,716140
718880,718798,718800
703393,703263,703304
703393,703304,703303
717299,716402,716401
717299,714483,716402
740391,740371,740364
724897,724743,724762
702313,702182,702232
702313,702232,702231
718583,718370,718428
707900,707803,707848
707900,707848,707847
708550,708504,708408
708550,708434,708504
703698,703642,703643
703698,703575,703642
704707,704551,704414
704707,704414,704413
700328,700265,700281
700328,700281,700279
701213,701104,701108
701213,701086,701108
701213,701074,701104
701213,701074,701086
710828,710743,710708
710828,710708,710744
735619,735560,735612
737505,737451,737452
709152,708930,708909
709152,708890,708930
723114,723042,723016
706796,706707,706665
706796,706706,706665
706796,706698,706707
706796,706698,706706
708278,708189,708220
708278,708182,708189
733999,733926,733879
708028,707948,707925
708028,707927,707925
708028,707945,707948
708028,707945,707927
717224,716014,715997
717224,715050,716014
720290,720040,720026
739924,739902,739849
717041,714808,716781
717041,716781,716398
705561,705536,705544
705561,705497,705536
735772,735653,735678
710676,710615,710617
710676,710665,710615
738683,738644,738640
712336,712249,712197
712336,712197,712204
708847,708751,708777
708847,708777,708776
736111,736023,736025
724875,724826,724799
731802,731723,731755
706779,706707,706665
706779,706706,706665
706779,706698,706707
706779,706698,706706
730817,730718,730685
717133,714963,716485
717133,716485,716234
739205,739126,739130
738089,737736,737938
733303,733244,733261
710847,710752,710708
710847,710708,710769
702299,702158,702233
702299,702233,702086
703434,703305,703307
703434,703293,703305
739921,739860,739850
735193,735027,735027
731705,731680,731310
706528,706383,706380
706528,706449,706380
706528,706344,706383
706528,706344,706449
717259,715998,715967
717259,714581,715998
724289,724049,724047
704036,703917,703916
704036,703917,703991
704036,703914,703916
704036,703914,703991
704036,703911,703917
704036,703911,703914
705425,705345,705346
705425,705245,705345
736398,736311,736315
701620,701496,701495
701620,701441,701496
709183,708939,708895
709183,708895,708934
709030,708886,708909
709030,708909,708902
701149,701086,701101
701149,701097,701101
701149,701074,701086
701149,701074,701097
720276,720057,720042
729478,729352,729427
701341,701332,701333
701341,701303,701332
700927,700831,700872
700927,700872,700873
709090,708930,708911
709090,708973,708930
728028,727978,727928
717626,716639,716765
717626,714544,716639
706770,706669,706665
706770,706665,706658
703080,702865,702922
703080,702922,702923
717237,716540,716465
717237,715201,716540
723782,723673,723512
732545,732265,732401
736012,735916,735917
738104,737845,737738
701525,701460,701458
701525,701384,701460
700594,700458,700543
700594,700459,700458
707208,707155,707160
707208,707035,707155
702324,702210,702232
702324,702232,702125
723409,723404,723407
728054,727885,727882
709469,709392,709393
709469,709356,709392
739532,739485,739438
737272,737269,737153
720188,720006,719945
710219,710190,710185
710219,710185,710186
703015,702899,702898
703015,702760,702899
717001,716722,716749
717001,716749,716740
706766,706707,706665
706766,706706,706665
706766,706698,706707
706766,706698,706706
707880,707753,707748
707880,707748,707847
704400,704357,704367
704400,704297,704357
702241,702104,702103
702241,702149,702104
712123,712120,712095
712123,711949,712120
705724,705697,705704
705724,705704,705710
712136,712004,711991
712136,711956,712004
708253,708081,708221
708253,708221,708194
720218,720119,720120
710684,710613,710635
710684,710666,710613
738111,737786,737804
730313,730107,730126
727364,727226,727226
734777,734517,734503
704840,704728,704801
704840,704801,704800
709617,709477,709587
709617,709477,709585
709617,709587,709586
709617,709587,709615
709617,709585,709586
709617,709585,709615
703096,702776,702921
703096,702921,702929
707740,707665,707706
707740,707706,707707
725251,725154,725181
727596,727533,727532
738008,737622,737620
724703,724659,724657
721291,720959,720946
705715,705703,705704
705715,705688,705703
736016,735949,735951
718541,718361,718359
709146,708930,708907
709146,708940,708930
727841,727735,727764
723786,723631,723627
718738,718652,718658
708558,708504,708396
708558,708425,708504
723960,723955,723854
730488,730449,730454
701142,701104,701108
701142,701086,701108
701142,701077,701104
701142,701077,701086
727412,727195,727232
720518,720401,720487
708282,708231,708225
708282,708225,708215
701627,701495,701453
701627,701447,701495
702309,702227,702075
702309,702158,702227
703071,702910,702908
703071,702636,702910
700216,700173,700122
700216,700122,700126
711671,711592,711593
711671,711520,711592
726221,726001,726110
717329,715374,716817
717329,716817,715950
717013,714511,716575
717013,716575,716029
708592,708504,708396
708592,708437,708504
701199,701059,701106
701199,701106,701105
707885,707828,707830
707885,707764,707828
727564,727494,727532
703881,703732,703731
703881,703745,703732
709216,708967,708950
709216,708950,708964
739307,739207,739290
729745,729696,729678
729916,729820,729867
725512,725404,725403
717517,716269,716253
717517,715772,716269
709206,708881,708955
709206,708955,708957
717377,716068,717378
717377,716068,716072
717377,717378,716073
717377,716072,716073
739934,739882,739902
725977,725848,725915
723734,723521,723553
718597,718326,718407
721200,721096,721078
708738,708681,708680
708738,708667,708681
722941,722887,722816
703005,702943,702894
703005,702880,702943
703706,703646,703653
703706,703596,703646
735291,735275,735200
722441,721950,722219
710152,710142,710118
710152,710123,710142
712167,712091,711905
712167,711905,712051
700213,700166,700129
700213,700058,700166
726947,726866,726738
721642,721477,721438
701282,701072,701085
701282,701085,701086
726916,726728,726735
725971,725954,725849
722925,722780,722779
718742,718668,718666
732223,731911,731904
709462,709374,709359
709462,709384,709374
735001,734948,734949
708840,708747,708780
708840,708780,708820
717353,716202,716050
717353,715427,716202
721651,721420,721479
734012,733913,733929
709326,709289,709285
709326,709308,709289
727371,727168,727169
722739,722646,722544
730602,730536,730542
701586,701451,701482
701586,701482,701484
739665,739612,739613
732705,732636,732575
738029,737715,737719
724882,724783,724764
707995,707942,707949
707995,707942,707950
707995,707949,707926
707995,707950,707926
717481,715735,716168
717481,716168,716169
730257,730106,730096
717269,715981,715980
717269,715231,715981
709165,708949,708922
709165,708922,708931
739541,739438,739410
728039,727882,727882
728336,728279,728262
726978,726822,726810
732539,732353,732396
717334,716027,716190
717334,715400,716027
717334,715400,716774
717334,716774,716190
702995,702685,702943
702995,702943,702951
724275,724037,724043
705396,705241,705345
705396,705345,705350
734008,733912,733986
724911,724761,724765
728511,728434,728387
728580,728492,728425
724263,724070,724190
738169,737696,737697
717608,715922,716661
717608,716661,716000
717419,716586,716587
717419,715624,716586
709324,709291,709290
709324,709304,709291
733865,733783,733804
710813,710691,710701
710813,710700,710691
706124,706081,706043
706124,706043,706044
706124,706043,706031
721198,721097,721079
706791,706661,706660
706791,706668,706661
722708,722575,722531
717144,716248,716247
717144,714690,716248
725012,724944,724956
724721,724618,724695
738448,738365,738364
723093,723042,723034
703093,702877,702925
703093,702925,702924
707295,707272,707239
707295,707239,707240
701359,701318,701317
701359,701304,701318
726234,726175,726065
732215,732000,731932
701614,701382,701493
701614,701493,701492
738287,738226,738241
723082,723024,723070
717262,715968,716509
717262,714664,715968
738019,737629,737677
729561,729321,729434
718552,718498,718488
721228,721060,721166
739947,739850,739849
740552,740536,740530
720875,720775,720587
726983,726749,726861
708269,708187,708218
708269,708194,708218
708269,708165,708187
708269,708165,708194
736401,736370,736284
728813,728728,728734
701891,701818,701851
701891,701851,701872
739940,739833,739916
705216,705145,705144
705216,705113,705145
701130,701112,701055
701130,701070,701112
729515,729409,729403
740264,740129,740130
703387,703263,703304
703387,703304,703303
712159,711947,712080
712159,712080,712078
709009,708904,708903
709009,708975,708904
722967,722827,722816
717521,715969,716448
717521,714597,715969
717534,716428,716429
717534,714486,716428
702272,702074,702075
702272,702156,702074
733858,733765,733770
731113,730946,730974
738012,737626,737615
707352,707319,707321
707352,707321,707312
706837,706707,706665
706837,706706,706665
706837,706698,706707
706837,706698,706706
732247,732185,731992
701686,701678,701675
701686,701674,701678
