target_id,ensg
RETSAT,ENSG00000042445
ELMOD3,ENSG00000115459
ENSG00000271014,ENSG00000271014
RN7SL113P,ENSG00000278590
ENSG00000273196,ENSG00000273196
CAPG,ENSG00000042493
ENSG00000286011,ENSG00000286011
SH2D6,ENSG00000152292
RN7SL251P,ENSG00000244399
RPSAP22,ENSG00000229648
PARTICL,ENSG00000286532
MAT2A,ENSG00000168906
GGCX,ENSG00000115486
VAMP8,ENSG00000118640
RN7SL126P,ENSG00000276281
VAMP5,ENSG00000168899
ENSG00000288858,ENSG00000288858
RNF181,ENSG00000168894
TMEM150A,ENSG00000168890
USP39,ENSG00000168883
C2orf68,ENSG00000168887
SFTPB,ENSG00000168878
GNLY,ENSG00000115523
GPR160P1,ENSG00000203363
RNU1-38P,ENSG00000199687
ATOH8,ENSG00000168874
MIR6071,ENSG00000278783
ENSG00000229498,ENSG00000229498
RN7SKP83,ENSG00000252321
ST3GAL5,ENSG00000115525
ST3GAL5-AS1,ENSG00000232504
ENSG00000272564,ENSG00000272564
ENSG00000287628,ENSG00000287628
POLR1A,ENSG00000068654
PTCD3,ENSG00000132300
SNORD94,ENSG00000208772
IMMT,ENSG00000132305
MIR4779,ENSG00000265420
ENSG00000273080,ENSG00000273080
MRPL35,ENSG00000132313
REEP1,ENSG00000068615
ENSG00000251974,ENSG00000251974
KDM3A,ENSG00000115548
CHMP3,ENSG00000115561
RNF103-CHMP3,ENSG00000249884
RNU6-640P,ENSG00000200563
CHMP3-AS1,ENSG00000228363
RNF103,ENSG00000239305
RMND5A,ENSG00000153561
CD8A,ENSG00000153563
CD8B,ENSG00000172116
ANAPC1P1,ENSG00000233673
ENSG00000213605,ENSG00000213605
RGPD1,ENSG00000187627
WBP1P1,ENSG00000231351
NDUFB4P5,ENSG00000226114
PLGLB1,ENSG00000183281
ANAPC1P2,ENSG00000285793
ENSG00000266931,ENSG00000266931
ENSG00000287931,ENSG00000287931
ANAPC1P3,ENSG00000230395
ENSG00000204745,ENSG00000204745
MIR4771-1,ENSG00000264793
CENPNP1,ENSG00000233671
LINC01955,ENSG00000281477
DBF4P3,ENSG00000271097
ENSG00000287763,ENSG00000287763
IGKV3OR2-268,ENSG00000233999
ENSG00000224881,ENSG00000224881
LINC01943,ENSG00000280721
CYTOR,ENSG00000222041
ENSG00000284879,ENSG00000284879
ENSG00000273445,ENSG00000273445
PAFAH1B1P1,ENSG00000214354
MIR4435-1,ENSG00000265507
RPS14P5,ENSG00000225933
ENSG00000289429,ENSG00000289429
ANAPC1P4,ENSG00000234231
PLGLB2,ENSG00000125551
RGPD2,ENSG00000185304
MTATP8P2,ENSG00000229604
NDUFB4P7,ENSG00000225428
WBP1P2,ENSG00000233205
ANAPC1P5,ENSG00000275597
ENSG00000288437,ENSG00000288437
RNU2-63P,ENSG00000222724
ENSG00000287670,ENSG00000287670
KRCC1,ENSG00000172086
SMYD1,ENSG00000115593
MIR4780,ENSG00000265003
FABP1,ENSG00000163586
ENSG00000288734,ENSG00000288734
THNSL2,ENSG00000144115
MRPL45P1,ENSG00000232508
RNU6-1168P,ENSG00000212133
RNU6-1007P,ENSG00000252395
RPL38P6,ENSG00000224291
FOXI3,ENSG00000214336
TEX37,ENSG00000172073
ENSG00000225420,ENSG00000225420
EIF2AK3,ENSG00000172071
EIF2AK3-DT,ENSG00000234028
RPIA,ENSG00000153574
ANKRD36BP2,ENSG00000230006
MALLP2,ENSG00000283270
ENSG00000240040,ENSG00000240040
MIR4436A,ENSG00000265510
IGKC,ENSG00000211592
IGKJ5,ENSG00000211593
IGKJ4,ENSG00000211594
IGKJ3,ENSG00000211595
IGKJ2,ENSG00000211596
IGKJ1,ENSG00000211597
ENSG00000290104,ENSG00000290104
IGKV4-1,ENSG00000211598
IGKV5-2,ENSG00000211599
IGKV7-3,ENSG00000197794
PGBD4P5,ENSG00000225136
IGKV2-4,ENSG00000253435
IGKV1-5,ENSG00000243466
IGKV1-6,ENSG00000239855
IGKV3-7,ENSG00000243063
IGKV1-8,ENSG00000240671
IGKV1-9,ENSG00000241755
IGKV2-10,ENSG00000253278
IGKV3-11,ENSG00000241351
IGKV1-12,ENSG00000243290
IGKV1-13,ENSG00000253497
IGKV2-14,ENSG00000253265
IGKV3-15,ENSG00000244437
IGKV1-16,ENSG00000240864
IGKV1-17,ENSG00000240382
IGKV2-18,ENSG00000254157
IGKV2-19,ENSG00000253732
IGKV3-20,ENSG00000239951
IGKV6-21,ENSG00000211611
IGKV1-22,ENSG00000253578
IGKV2-23,ENSG00000253625
IGKV2-24,ENSG00000241294
IGKV3-25,ENSG00000253202
IGKV2-26,ENSG00000254098
ENSG00000277852,ENSG00000277852
IGKV1-27,ENSG00000244575
IGKV2-28,ENSG00000244116
IGKV2-29,ENSG00000253998
IGKV2-30,ENSG00000243238
IGKV3-31,ENSG00000253158
IGKV1-32,ENSG00000253870
IGKV1-33,ENSG00000242076
IGKV3-34,ENSG00000253860
IGKV1-35,ENSG00000253461
IGKV2-36,ENSG00000253487
IGKV1-37,ENSG00000239862
IGKV2-38,ENSG00000253592
IGKV1-39,ENSG00000242371
IGKV2-40,ENSG00000273962
ENSG00000283427,ENSG00000283427
ENSG00000283196,ENSG00000283196
KMT2CP4,ENSG00000283132
ENSG00000283214,ENSG00000283214
ENSG00000283659,ENSG00000283659
IGKV2D-40,ENSG00000251039
IGKV1D-39,ENSG00000251546
IGKV2D-38,ENSG00000254009
IGKV1D-37,ENSG00000250036
IGKV2D-36,ENSG00000253127
IGKV1D-35,ENSG00000232747
IGKV3D-34,ENSG00000253501
IGKV1D-33,ENSG00000239975
IGKV1D-32,ENSG00000253191
IGKV3D-31,ENSG00000253999
IGKV2D-30,ENSG00000239571
IGKV2D-29,ENSG00000243264
IGKV2D-28,ENSG00000242534
IGKV1D-27,ENSG00000224607
IGKV2D-26,ENSG00000211623
IGKV3D-25,ENSG00000254097
IGKV2D-24,ENSG00000241566
IGKV2D-23,ENSG00000254345
IGKV1D-22,ENSG00000253365
IGKV6D-21,ENSG00000225523
IGKV3D-20,ENSG00000211625
IGKV2D-19,ENSG00000253765
IGKV2D-18,ENSG00000254220
IGKV6D-41,ENSG00000211626
IGKV1D-17,ENSG00000242766
IGKV1D-16,ENSG00000241244
IGKV3D-15,ENSG00000224041
IGKV2D-14,ENSG00000254292
IGKV1D-13,ENSG00000276566
IGKV1D-12,ENSG00000278857
IGKV3D-11,ENSG00000211632
IGKV2D-10,ENSG00000253906
IGKV1D-42,ENSG00000211633
IGKV1D-43,ENSG00000242580
IGKV1D-8,ENSG00000239819
IGKV3D-7,ENSG00000228325
ENSG00000275490,ENSG00000275490
IGKV1OR2-118,ENSG00000270999
ENSG00000265897,ENSG00000265897
ENSG00000281904,ENSG00000281904
ENSG00000230964,ENSG00000230964
ENSG00000261600,ENSG00000261600
LSP1P4,ENSG00000143429
ENSG00000278131,ENSG00000278131
RNA5SP100,ENSG00000222835
DRD5P1,ENSG00000184303
KMT2CP5,ENSG00000230572
NKAIN1P2,ENSG00000271627
IGSF3P2,ENSG00000223703
KMT5AP2,ENSG00000232531
ENSG00000286698,ENSG00000286698
GGT8P,ENSG00000236969
IGKV1OR2-1,ENSG00000235235
ABCD1P5,ENSG00000214330
ENSG00000237085,ENSG00000237085
PABPC1P6,ENSG00000227497
SLC9B1P2,ENSG00000214329
ACTR3BP2,ENSG00000226481
CHEK2P3,ENSG00000234898
ENSG00000235147,ENSG00000235147
IGKV1OR2-2,ENSG00000223816
BMS1P23,ENSG00000286156
ENSG00000261522,ENSG00000261522
AQP7B,ENSG00000259916
CNN2P11,ENSG00000237383
GXYLT1P7,ENSG00000227265
CNN2P8,ENSG00000213355
ENSG00000234837,ENSG00000234837
FAM95A,ENSG00000289811
CYP4F32P,ENSG00000223564
ENSG00000232502,ENSG00000232502
SNX18P14,ENSG00000235571
ANKRD20A8P,ENSG00000229089
RNU6-1320P,ENSG00000212140
SOWAHCP5,ENSG00000278631
ENSG00000259848,ENSG00000259848
TEKT4,ENSG00000163060
MTCO1P48,ENSG00000237055
MTCO3P45,ENSG00000232128
RPS24P6,ENSG00000233158
ENSG00000231331,ENSG00000231331
ENSG00000232594,ENSG00000232594
ENSG00000233105,ENSG00000233105
ENSG00000224585,ENSG00000224585
ENSG00000233447,ENSG00000233447
ENSG00000235186,ENSG00000235186
RN7SL575P,ENSG00000277591
ENSG00000233850,ENSG00000233850
MAL,ENSG00000172005
ENSG00000231062,ENSG00000231062
ENSG00000287362,ENSG00000287362
ENSG00000288960,ENSG00000288960
MRPS5,ENSG00000144029
ENSG00000289685,ENSG00000289685
ZNF514,ENSG00000144026
ZNF2,ENSG00000275111
SLC2AXP1,ENSG00000275768
ENSG00000289370,ENSG00000289370
ENSG00000233757,ENSG00000233757
PROM2,ENSG00000155066
KCNIP3,ENSG00000115041
FABP7P2,ENSG00000235129
FAHD2A,ENSG00000115042
ENSG00000248821,ENSG00000248821
ENSG00000233275,ENSG00000233275
ENSG00000227120,ENSG00000227120
UBTFL5,ENSG00000204705
ENSG00000277747,ENSG00000277747
ENSG00000234903,ENSG00000234903
TRIM43B,ENSG00000144010
ENSG00000238162,ENSG00000238162
ENSG00000223917,ENSG00000223917
ENSG00000237308,ENSG00000237308
ENSG00000224719,ENSG00000224719
TRIM64FP,ENSG00000226185
ENSG00000272913,ENSG00000272913
ENSG00000229689,ENSG00000229689
ENSG00000236431,ENSG00000236431
ENSG00000273305,ENSG00000273305
ENSG00000233037,ENSG00000233037
OR7E102P,ENSG00000168992
TRIM51JP,ENSG00000232717
ENSG00000274028,ENSG00000274028
ENSG00000230083,ENSG00000230083
TRIM43,ENSG00000144015
ENSG00000236026,ENSG00000236026
ENSG00000271003,ENSG00000271003
ENSG00000270193,ENSG00000270193
UBTFL3,ENSG00000204699
ENSG00000275497,ENSG00000275497
ENSG00000235959,ENSG00000235959
ENSG00000236750,ENSG00000236750
ENSG00000235584,ENSG00000235584
GPAT2P1,ENSG00000237510
LINC00342,ENSG00000232931
ANKRD36C,ENSG00000174501
RN7SL210P,ENSG00000275961
FAHD2CP,ENSG00000231584
GPAT2,ENSG00000186281
ADRA2B,ENSG00000274286
ASTL,ENSG00000188886
DUSP2,ENSG00000158050
ENSG00000228873,ENSG00000228873
STARD7,ENSG00000084090
STARD7-AS1,ENSG00000204685
TMEM127,ENSG00000135956
CIAO1,ENSG00000144021
SNRNP200,ENSG00000144028
ENSG00000230747,ENSG00000230747
ITPRIPL1,ENSG00000198885
NCAPH,ENSG00000121152
NEURL3,ENSG00000163121
ENSG00000235480,ENSG00000235480
ARID5A,ENSG00000196843
KANSL3,ENSG00000114982
FER1L5,ENSG00000249715
LMAN2L,ENSG00000114988
CNNM4,ENSG00000158158
MIR3127,ENSG00000264157
CNNM3-DT,ENSG00000273265
ENSG00000289135,ENSG00000289135
CNNM3,ENSG00000168763
ANKRD23,ENSG00000163126
ANKRD39,ENSG00000213337
SEMA4C,ENSG00000168758
FAM178B,ENSG00000168754
ENSG00000286654,ENSG00000286654
RNA5SP101,ENSG00000252845
ENSG00000275094,ENSG00000275094
ENSG00000273634,ENSG00000273634
ENSG00000248134,ENSG00000248134
TRIM43CP,ENSG00000144188
ENSG00000230343,ENSG00000230343
ENSG00000236847,ENSG00000236847
IGKV2OR2-1,ENSG00000270748
IGKV2OR2-2,ENSG00000271402
IGKV1OR2-3,ENSG00000204670
GPAT2P2,ENSG00000188383
FAHD2B,ENSG00000144199
ENSG00000279791,ENSG00000279791
RN7SL313P,ENSG00000275655
ANKRD36,ENSG00000135976
ENSG00000277701,ENSG00000277701
ENSG00000237837,ENSG00000237837
IGKV1OR2-9,ENSG00000271351
IGKV2OR2-10,ENSG00000276050
IGKV2OR2-7D,ENSG00000271015
IGKV3OR2-5,ENSG00000270252
IGKV1OR2-6,ENSG00000271569
IGKV2OR2-7,ENSG00000270450
IGKV2OR2-8,ENSG00000278537
IGKV1OR2-11,ENSG00000270187
LINC02969,ENSG00000230606
ENSG00000278766,ENSG00000278766
ANKRD36B,ENSG00000196912
ENSG00000235833,ENSG00000235833
ENSG00000286036,ENSG00000286036
UBTFL6,ENSG00000228970
COX5B,ENSG00000135940
ACTR1B,ENSG00000115073
C2orf92,ENSG00000228486
RNU4-8P,ENSG00000201806
ZAP70,ENSG00000115085
TMEM131,ENSG00000075568
HMGN1P36,ENSG00000235734
RNU7-96P,ENSG00000238719
VWA3B,ENSG00000168658
ATP5F1BP1,ENSG00000231635
ENSG00000222000,ENSG00000222000
CNGA3,ENSG00000144191
ENSG00000227987,ENSG00000227987
INPP4A,ENSG00000040933
COA5,ENSG00000183513
UNC50,ENSG00000115446
MGAT4A,ENSG00000071073
YWHAQP5,ENSG00000236564
LINC02611,ENSG00000226791
RNU4-84P,ENSG00000201070
CRACDL,ENSG00000196872
RNU7-46P,ENSG00000238830
TSGA10,ENSG00000135951
SMC3P1,ENSG00000231822
ENSG00000241962,ENSG00000241962
C2orf15,ENSG00000273045
LIPT1,ENSG00000144182
ENSG00000273155,ENSG00000273155
MITD1,ENSG00000158411
MRPL30,ENSG00000185414
LYG2,ENSG00000185674
LYG1,ENSG00000144214
TXNDC9,ENSG00000115514
EIF5B,ENSG00000158417
REV1,ENSG00000135945
ENSG00000273306,ENSG00000273306
AFF3,ENSG00000144218
ENSG00000230393,ENSG00000230393
LINC01104,ENSG00000232084
LONRF2,ENSG00000170500
CYCSP7,ENSG00000269383
ENSG00000270699,ENSG00000270699
CHST10,ENSG00000115526
RALBP1P2,ENSG00000238029
NMS,ENSG00000204640
ARPP19P2,ENSG00000204637
PDCL3,ENSG00000115539
HMGN2P22,ENSG00000227259
LINC01849,ENSG00000234988
ENSG00000287832,ENSG00000287832
NANOGNBP1,ENSG00000226034
LINC01868,ENSG00000234169
ENSG00000228488,ENSG00000228488
ENSG00000286737,ENSG00000286737
ENSG00000289077,ENSG00000289077
NPAS2,ENSG00000170485
ENSG00000232034,ENSG00000232034
NPAS2-AS1,ENSG00000230140
ENSG00000223947,ENSG00000223947
RPL31,ENSG00000071082
TBC1D8,ENSG00000204634
BBIP1P1,ENSG00000271532
TBC1D8-AS1,ENSG00000272902
CNOT11,ENSG00000158435
RNF149,ENSG00000163162
SNORD89,ENSG00000212283
MIR5696,ENSG00000264857
CREG2,ENSG00000175874
ENSG00000226058,ENSG00000226058
RFX8,ENSG00000196460
LINC01870,ENSG00000223826
RPS6P3,ENSG00000237549
PRCPP1,ENSG00000232556
ENSG00000286047,ENSG00000286047
ENSG00000286101,ENSG00000286101
MAP4K4,ENSG00000071054
ENSG00000288948,ENSG00000288948
ENSG00000289167,ENSG00000289167
LINC01127,ENSG00000281162
IL1R2,ENSG00000115590
ENSG00000287771,ENSG00000287771
IL1R1,ENSG00000115594
IL1R1-AS1,ENSG00000226925
IL1RL2,ENSG00000115598
FAM183DP,ENSG00000205716
IL1RL1,ENSG00000115602
IL18R1,ENSG00000115604
SDR42E1P5,ENSG00000236785
IL18RAP,ENSG00000115607
MIR4772,ENSG00000264764
ENSG00000236525,ENSG00000236525
ENSG00000234389,ENSG00000234389
SLC9A4,ENSG00000180251
SLC9A2,ENSG00000115616
MFSD9,ENSG00000135953
TMEM182,ENSG00000170417
LINC01796,ENSG00000277527
LINC01935,ENSG00000224095
ENSG00000227680,ENSG00000227680
ENSG00000229209,ENSG00000229209
ENSG00000227623,ENSG00000227623
ENSG00000286290,ENSG00000286290
CRLF3P1,ENSG00000236596
ENSG00000221849,ENSG00000221849
CAPZBP1,ENSG00000231723
ENSG00000232597,ENSG00000232597
ENSG00000236141,ENSG00000236141
LINC01965,ENSG00000256637
ENSG00000273515,ENSG00000273515
ENSG00000228968,ENSG00000228968
AHCYP3,ENSG00000233955
ENSG00000227157,ENSG00000227157
LINC01831,ENSG00000225765
ENSG00000287793,ENSG00000287793
LINC01102,ENSG00000235597
LINC01103,ENSG00000234781
ENSG00000231626,ENSG00000231626
ENSG00000236109,ENSG00000236109
ENSG00000288565,ENSG00000288565
ENSG00000230690,ENSG00000230690
RPL23AP27,ENSG00000225669
ENSG00000228528,ENSG00000228528
ENSG00000279904,ENSG00000279904
LINC01114,ENSG00000234177
PANTR1,ENSG00000233639
HMGB3P11,ENSG00000213301
ENSG00000269707,ENSG00000269707
POU3F3,ENSG00000198914
ENSG00000289498,ENSG00000289498
LINC01159,ENSG00000229743
ENSG00000287135,ENSG00000287135
MRPS9-AS2,ENSG00000224509
MRPS9,ENSG00000135972
MRPS9-AS1,ENSG00000231851
LINC01918,ENSG00000226508
GPR45,ENSG00000135973
ENSG00000272861,ENSG00000272861
TGFBRAP1,ENSG00000135966
ENSG00000235319,ENSG00000235319
C2orf49-DT,ENSG00000272994
C2orf49,ENSG00000135974
FHL2,ENSG00000115641
ENSG00000238273,ENSG00000238273
LINC02946,ENSG00000287036
ENSG00000287308,ENSG00000287308
NCK2,ENSG00000071051
ENSG00000290119,ENSG00000290119
ENSG00000235522,ENSG00000235522
ENSG00000234162,ENSG00000234162
ECRG4,ENSG00000119147
UXS1,ENSG00000115652
ENSG00000233339,ENSG00000233339
ENSG00000273595,ENSG00000273595
RPL22P10,ENSG00000213295
SRSF3P4,ENSG00000224061
RPS21P2,ENSG00000230353
RPL27AP4,ENSG00000233939
ILRUNP1,ENSG00000227513
ENSG00000229682,ENSG00000229682
ANAPC1P6,ENSG00000235486
PLGLA,ENSG00000240935
RGPD3,ENSG00000153165
ENSG00000237666,ENSG00000237666
CD8B2,ENSG00000254126
ENSG00000232001,ENSG00000232001
ENSG00000231505,ENSG00000231505
EEF1A1P12,ENSG00000214199
ST6GAL2,ENSG00000144057
ST6GAL2-IT1,ENSG00000238250
ENSG00000227294,ENSG00000227294
ENSG00000286218,ENSG00000286218
PPP1R2P5,ENSG00000229360
ENSG00000226905,ENSG00000226905
LINC01789,ENSG00000229457
ENSG00000225588,ENSG00000225588
LINC01885,ENSG00000237880
LINC01886,ENSG00000224568
ENSG00000286769,ENSG00000286769
GACAT1,ENSG00000232991
RGPD4-AS1,ENSG00000230651
RGPD4,ENSG00000196862
ENSG00000233494,ENSG00000233494
ENSG00000227270,ENSG00000227270
RPL22P8,ENSG00000237745
SRSF3P5,ENSG00000235325
SLC5A7,ENSG00000115665
LINC01593,ENSG00000231221
ACTP1,ENSG00000229890
LINC01594,ENSG00000225328
SETD6P1,ENSG00000236877
SULT1C3,ENSG00000196228
WASF1P1,ENSG00000227597
SULT1C2,ENSG00000198203
SULT1C2P2,ENSG00000261209
SULT1C2P1,ENSG00000237223
GMCL1P2,ENSG00000271070
SULT1C4,ENSG00000198075
SMIM12P1,ENSG00000271284
GCC2,ENSG00000135968
GCC2-AS1,ENSG00000214184
LIMS1,ENSG00000169756
LIMS1-AS1,ENSG00000228763
ENSG00000233648,ENSG00000233648
RPL10P5,ENSG00000235644
RANBP2,ENSG00000153201
CCDC138,ENSG00000163006
RPL39P16,ENSG00000227470
EDAR,ENSG00000135960
SH3RF3-AS1,ENSG00000259863
SH3RF3,ENSG00000172985
MIR4265,ENSG00000264934
SNRPGP9,ENSG00000228551
MIR4266,ENSG00000265965
SEPTIN10,ENSG00000186522
RPL37P12,ENSG00000237916
ENSG00000230696,ENSG00000230696
SOWAHC,ENSG00000198142
ENSG00000230603,ENSG00000230603
BMS1P19,ENSG00000231099
SRSF3P6,ENSG00000233307
RPL22P11,ENSG00000233707
ENSG00000282033,ENSG00000282033
RGPD5,ENSG00000015568
LIMS3,ENSG00000256977
ENSG00000284337,ENSG00000284337
ENSG00000186148,ENSG00000186148
ENSG00000283684,ENSG00000283684
GPAA1P1,ENSG00000240069
ZBTB45P1,ENSG00000225108
LINC01123,ENSG00000204588
ENSG00000235721,ENSG00000235721
ENSG00000229730,ENSG00000229730
ENSG00000283283,ENSG00000283283
MIR4267,ENSG00000265682
MALL,ENSG00000144063
MIR4436B1,ENSG00000264979
NPHP1,ENSG00000144061
ACTR1AP1,ENSG00000233370
MTLN,ENSG00000175701
ENSG00000261760,ENSG00000261760
ENSG00000282304,ENSG00000282304
MALLP1,ENSG00000282785
MIR4436B2,ENSG00000263881
ENSG00000283167,ENSG00000283167
ENSG00000226991,ENSG00000226991
ENSG00000230650,ENSG00000230650
LINC01106,ENSG00000175772
ZBTB45P2,ENSG00000226065
GPAA1P2,ENSG00000230596
ENSG00000273471,ENSG00000273471
ENSG00000184115,ENSG00000184115
ENSG00000257207,ENSG00000257207
LIMS4,ENSG00000256671
ENSG00000227574,ENSG00000227574
ENSG00000231583,ENSG00000231583
RGPD6,ENSG00000183054
ENSG00000231536,ENSG00000231536
RPL22P12,ENSG00000216867
BUB1,ENSG00000169679
ENSG00000289202,ENSG00000289202
ENSG00000235881,ENSG00000235881
ACOXL,ENSG00000153093
RPL5P9,ENSG00000236330
MIR4435-2HG,ENSG00000172965
ACOXL-AS1,ENSG00000204581
BCL2L11,ENSG00000153094
ENSG00000230499,ENSG00000230499
ENSG00000227992,ENSG00000227992
ENSG00000271590,ENSG00000271590
ENSG00000229118,ENSG00000229118
ENSG00000270190,ENSG00000270190
RPS14P4,ENSG00000226928
MIR4435-2,ENSG00000266139
PAFAH1B1P2,ENSG00000223973
ENSG00000285016,ENSG00000285016
ENSG00000280878,ENSG00000280878
SOCAR,ENSG00000240350
DBF4P2,ENSG00000271635
ENSG00000225744,ENSG00000225744
ANAPC1,ENSG00000153107
RPL34P8,ENSG00000237583
ENSG00000227842,ENSG00000227842
CENPNP2,ENSG00000228615
MIR4771-2,ENSG00000266063
ENSG00000230958,ENSG00000230958
EEF1E1P1,ENSG00000236307
MERTK,ENSG00000153208
RN7SL297P,ENSG00000240183
RTRAFP1,ENSG00000225496
SLC30A6P1,ENSG00000232277
ENSG00000286904,ENSG00000286904
TMEM87B,ENSG00000153214
ENSG00000287141,ENSG00000287141
FBLN7,ENSG00000144152
ENSG00000278962,ENSG00000278962
ZC3H8,ENSG00000144161
ENSG00000286545,ENSG00000286545
ZC3H6,ENSG00000188177
NDUFB4P6,ENSG00000235258
ENSG00000236555,ENSG00000236555
RGPD8,ENSG00000169629
VINAC1P,ENSG00000283698
TTL,ENSG00000114999
POLR1B,ENSG00000125630
CHCHD5,ENSG00000125611
ENSG00000243389,ENSG00000243389
ENSG00000228251,ENSG00000228251
ENSG00000231747,ENSG00000231747
SLC20A1-DT,ENSG00000237753
SLC20A1,ENSG00000144136
NT5DC4,ENSG00000144130
CKAP2L,ENSG00000169607
IL1A,ENSG00000115008
ENSG00000287937,ENSG00000287937
IL1B,ENSG00000125538
ENSG00000280228,ENSG00000280228
XIAPP3,ENSG00000180152
IL37,ENSG00000125571
CDK8P2,ENSG00000227368
IL36G,ENSG00000136688
HMGN2P23,ENSG00000236124
POLR2DP1,ENSG00000232090
IL36A,ENSG00000136694
IL36B,ENSG00000136696
IL36RN,ENSG00000136695
IL1F10,ENSG00000136697
RNU6-1180P,ENSG00000201805
IL1RN,ENSG00000136689
PSD4,ENSG00000125637
ENSG00000234174,ENSG00000234174
PAX8-AS1,ENSG00000189223
PAX8,ENSG00000125618
LINC02966,ENSG00000234997
ENSG00000289035,ENSG00000289035
IGKV1OR2-108,ENSG00000231292
ENSG00000272563,ENSG00000272563
CBWD2,ENSG00000136682
FOXD4L1,ENSG00000184492
LINC01961,ENSG00000234148
PGM5P4-AS1,ENSG00000231943
PGM5P4,ENSG00000225398
FAM138B,ENSG00000226516
ENSG00000287165,ENSG00000287165
MIR1302-3,ENSG00000221055
WASH2P,ENSG00000146556
DDX11L2,ENSG00000236397
ENSG00000279267,ENSG00000279267
RPL23AP7,ENSG00000240356
RABL2A,ENSG00000144134
SNRPA1P1,ENSG00000144158
ACRP1,ENSG00000175509
ENSG00000233479,ENSG00000233479
LINC02936,ENSG00000227359
RNU6-744P,ENSG00000202427
SLC35F5,ENSG00000115084
MIR4782,ENSG00000265429
ENSG00000244063,ENSG00000244063
ACTR3-AS1,ENSG00000228857
ENSG00000270019,ENSG00000270019
ACTR3,ENSG00000115091
ENSG00000279957,ENSG00000279957
LINC01191,ENSG00000234199
ENSG00000243179,ENSG00000243179
ENSG00000286513,ENSG00000286513
ENSG00000235242,ENSG00000235242
SEPHS1P7,ENSG00000231926
RNU2-41P,ENSG00000222923
DPP10,ENSG00000175497
DPP10-AS3,ENSG00000231538
DPP10-AS2,ENSG00000235717
ENSG00000286776,ENSG00000286776
DPP10-AS1,ENSG00000235026
RPSAP23,ENSG00000230391
ENSG00000287451,ENSG00000287451
ENSG00000271667,ENSG00000271667
ENSG00000224869,ENSG00000224869
MTCYBP39,ENSG00000226341
ENSG00000235871,ENSG00000235871
MTND1P28,ENSG00000230158
MTND2P21,ENSG00000230950
MTCO1P43,ENSG00000228898
RNU7-190P,ENSG00000239185
ENSG00000227291,ENSG00000227291
ENSG00000286370,ENSG00000286370
ENSG00000238207,ENSG00000238207
DDX18,ENSG00000088205
ENSG00000236255,ENSG00000236255
HTR5BP,ENSG00000125631
CCDC93,ENSG00000125633
ENSG00000224967,ENSG00000224967
ENSG00000235066,ENSG00000235066
ENSG00000272895,ENSG00000272895
ENSG00000279227,ENSG00000279227
RN7SL111P,ENSG00000243510
INSIG2,ENSG00000125629
THORLNC,ENSG00000226856
LINC01956,ENSG00000258910
EN1,ENSG00000163064
MARCO,ENSG00000019169
ENSG00000259094,ENSG00000259094
C1QL2,ENSG00000144119
RN7SL468P,ENSG00000264833
STEAP3,ENSG00000115107
STEAP3-AS1,ENSG00000229867
C2orf76,ENSG00000186132
DBI,ENSG00000155368
TMEM37,ENSG00000171227
SCTR,ENSG00000080293
SCTR-AS1,ENSG00000231013
CFAP221,ENSG00000163075
TMEM177,ENSG00000144120
RPL17P15,ENSG00000229326
PTPN4,ENSG00000088179
RPL27P7,ENSG00000233741
EPB41L5,ENSG00000115109
ENSG00000224789,ENSG00000224789
MTATP6P26,ENSG00000236878
MTCO3P43,ENSG00000227788
MTND3P10,ENSG00000233286
MTND4LP14,ENSG00000243104
MTND4P26,ENSG00000234065
MTND5P28,ENSG00000223549
TMEM185B,ENSG00000226479
RALB,ENSG00000144118
ENSG00000289091,ENSG00000289091
ENSG00000235840,ENSG00000235840
INHBB,ENSG00000163083
LINC01101,ENSG00000280409
ENSG00000237614,ENSG00000237614
ENSG00000232140,ENSG00000232140
ENSG00000229774,ENSG00000229774
GLI2,ENSG00000074047
ENSG00000271709,ENSG00000271709
ENSG00000234455,ENSG00000234455
ENSG00000236145,ENSG00000236145
TFCP2L1,ENSG00000115112
RPS17P7,ENSG00000232723
CLASP1,ENSG00000074054
CLASP1-AS1,ENSG00000265451
RNU4ATAC,ENSG00000264229
NIFK-AS1,ENSG00000236859
RPL12P15,ENSG00000230993
ENSG00000279721,ENSG00000279721
NPM1P32,ENSG00000213239
NIFK,ENSG00000155438
TSN,ENSG00000211460
ENSG00000270798,ENSG00000270798
LINC01823,ENSG00000224655
ENSG00000286481,ENSG00000286481
ENSG00000287871,ENSG00000287871
ENSG00000237856,ENSG00000237856
LINC01826,ENSG00000232740
ENSG00000287854,ENSG00000287854
ENSG00000226708,ENSG00000226708
ELOAP1,ENSG00000235640
PSMD14P1,ENSG00000227738
ENSG00000279874,ENSG00000279874
RN7SKP102,ENSG00000223118
CNTNAP5-DT,ENSG00000228400
CNTNAP5,ENSG00000155052
MTND5P22,ENSG00000238046
ENSG00000286384,ENSG00000286384
ENSG00000270815,ENSG00000270815
RNA5SP102,ENSG00000252674
RNU6-259P,ENSG00000206726
ENSG00000286206,ENSG00000286206
LINC01889,ENSG00000235491
ENSG00000224410,ENSG00000224410
LINC01941,ENSG00000226813
ENSG00000286515,ENSG00000286515
ENSG00000290113,ENSG00000290113
ENSG00000235774,ENSG00000235774
SLC6A14P3,ENSG00000236655
YWHAZP2,ENSG00000213236
